"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2225872","1.32","1043","SM"
"2225873","16.5","1043","Total Cho"
"2225874","116.0","1009","Calcium"
"2225875","0.00519","1009","Copper"
"2225876","0.0499","1009","Iron"
"2225877","10.8","1009","Magnesium"
"2225878","0.0025","1009","Manganese"
"2225879","94.8","1009","Phosphorus"
"2225880","154.0","1009","Potassium"
"2225881","37.4","1009","Sodium"
"2225882","0.425","1009","Zinc"
"2225883","6.0","1017","Folates (may contain folic acid)"
"2225884","0.1","1014","Niacin"
"2225885","3.18","1010","Selenium"
"2225886","11.3","1061","Cholesterol"
"2225887","11.3","1061","Cholesterol"
"2225888","0.15","1066","Fructose"
"2225889","0.15","1066","Galactose"
"2225890","0.15","1066","Glucose"
"2225891","4.67","1066","Lactose"
"2225892","0.15","1066","Maltose"
"2225893","0.15","1066","Sucrose"
"2225894","0.349","1037","Pantothenic acid"
"2225895","0.035","1034","Vitamin B1 (Thiamine HCl)"
"2225896","0.551","1039","Vitamin B12"
"2225897","0.134","1035","Vitamin B2 (riboflavin)"
"2225898","0.058","1072","Vitamin B6 (pyridoxine HCL)"
"2225899","27.1","1050","Retinol"
"2225900","33.4","1071","Iodine"
"2225901","0.085","1042","10:0 Decanoic (Capric)"
"2225902","","1042","11:0 Undecanoic"
"2225903","0.097","1042","12:0 Dodecanoic (Lauric)"
"2225904","0.001","1042","12:1 Dodecenoic"
"2225905","0.29","1042","14:0 Tetradecanoic (Myristic)"
"2225906","0.019","1042","14:1 Tetradecenoic (Myristoleic)"
"2225907","0.004","1042","14:1 trans-Tetradecenoic"
"2225908","0.03","1042","15:0 Pentadecanoic"
"2225909","","1042","15:1 Pentadecenoic"
"2225910","0.83","1042","16:0 Hexadecanoic (Palmitic)"
"2225911","0.034","1042","16:1 Hexadecenoic (Palmitoleic)"
"2225912","0.008","1042","16:1 trans-Hexadecenoic"
"2225913","0.019","1042","17:0 Heptadecanoic (Margaric)"
"2225914","0.004","1042","17:1 Heptadecenoic (Margaroleic)"
"2225915","0.393","1042","18:0 Octadecanoic (Stearic)"
"2225916","0.741","1042","18:1 Octadecenoic (incl. Oleic)"
"2225917","0.095","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2225918","0.015","1042","18:2 conj Linoleic"
"2225919","0.128","1042","18:2 Octadecadienoic (Linoleic)"
"2225920","0.024","1042","18:2 trans-Octadecadienoic"
"2225921","0.002","1042","18:3 g-Linolenic"
"2225922","0.013","1042","18:3 Octadecatrienoic (Linolenic)"
"2225923","","1042","18:3 trans-Octadecatrienoic"
"2225924","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2225925","0.005","1042","20:0 Eicosanoic (Arachidic)"
"2225926","0.005","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2225927","","1042","20:1 trans-Eicosenoic"
"2225928","0.001","1042","20:2 Eicosadienoic"
"2225929","","1042","20:3 11,14,17-Eicosatrienoic"
"2225930","","1042","20:3 5,8,11-Eicosatrienoic"
"2225931","0.005","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2225932","0.006","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2225933","0.001","1042","20:5 Eicosapentaenoic"
"2225934","","1042","21:0 Heneicosanoic"
"2225935","0.002","1042","22:0 Docosanoic (Behenic)"
"2225936","","1042","22:1 Cetoleic"
"2225937","","1042","22:1 Docosaenoic (Erucic)"
"2225938","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2225939","","1042","22:2 Docosadienoic"
"2225940","","1042","22:3 Docosatrienoic"
"2225941","0.001","1042","22:4 Docosatetraenoic"
"2225942","0.002","1042","22:5 Docosapentaenoic"
"2225943","","1042","22:6 Docosahexaenoic"
"2225944","","1042","23:0 Tricosanoic"
"2225945","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2225946","","1042","24:1 Tetracosaenoic (Nervonic)"
"2225947","0.073","1042","4:0 Butanoic (Butyric)"
"2225948","","1042","5:0 Pentanoic (Valeric)"
"2225949","0.059","1042","6:0 Hexanoic (Caproic)"
"2225950","","1042","7:0 Heptanoic (Enanthic)"
"2225951","0.037","1042","8:0 Octanoic (Caprylic)"
"2225952","","1042","9:0 Nonanoic (Pelargonic)"
"2225953","0.81","1042","Total Cis MUFA"
"2225954","0.16","1042","Total Cis PUFA"
"2225955","1.92","1042","Total SFA"
"2225956","0.13","1042","Total Trans FA"
"2225957","0.11","1040","Alanine"
"2225958","0.13","1040","Arginine"
"2225959","0.29","1040","Aspartic Acid"
"2225960","0.04","1040","Cysteine"
"2225961","0.82","1040","Glutamic Acid"
"2225962","0.07","1040","Glycine"
"2225963","0.09","1040","Histidine"
"2225964","0.01","1040","Hydroxyproline"
"2225965","0.18","1040","Isoleucine"
"2225966","0.34","1040","Leucine"
"2225967","0.31","1040","Lysine"
"2225968","0.09","1040","Methionine"
"2225969","0.17","1040","Phenylalanine"
"2225970","0.34","1040","Proline"
"2225971","0.19","1040","Serine"
"2225972","0.16","1040","Threonine"
"2225973","0.04","1040","Tryptophan"
"2225974","0.17","1040","Tyrosine"
"2225975","0.21","1040","Valine"
"2225976","0.75","1022","Ash"
"2225977","3.34","1019","Fat - Mojonnier"
"2225978","87.8","1027","Moisture - Forced Air Oven"
"2225979","0.51","1018","Nitrogen - Kjeldahl"
"2225980","0.03","1045","25 Hydroxy Vitamin D "
"2225981","0.1","1045","Total Vitamin D2 (mcg units)"
"2225982","0.255","1045","Total Vitamin D3 (mcg units)"
"2225983","3.46","1010","Selenium"
"2225984","124.0","1009","Calcium"
"2225985","0.00498","1009","Copper"
"2225986","0.0498","1009","Iron"
"2225987","12.7","1009","Magnesium"
"2225988","0.00249","1009","Manganese"
"2225989","103.0","1009","Phosphorus"
"2225990","148.0","1009","Potassium"
"2225991","38.8","1009","Sodium"
"2225992","0.381","1009","Zinc"
"2225993","6.0","1017","Folates (may contain folic acid)"
"2225994","0.1","1014","Niacin"
"2225995","3.46","1010","Selenium"
"2225996","12.2","1061","Cholesterol"
"2225997","0.15","1066","Fructose"
"2225998","0.15","1066","Galactose"
"2225999","0.15","1066","Glucose"
"2226000","4.67","1066","Lactose"
"2226001","0.15","1066","Maltose"
"2226002","0.15","1066","Sucrose"
"2226003","0.414","1037","Pantothenic acid"
"2226004","0.056","1034","Vitamin B1 (Thiamine HCl)"
"2226005","0.461","1039","Vitamin B12"
"2226006","0.124","1035","Vitamin B2 (riboflavin)"
"2226007","0.06","1072","Vitamin B6 (pyridoxine HCL)"
"2226008","19.8","1050","Retinol"
"2226009","25.7","1071","Iodine"
"2226010","29.0","1071","Iodine"
"2226011","0.083","1042","10:0 Decanoic (Capric)"
"2226012","","1042","11:0 Undecanoic"
"2226013","0.096","1042","12:0 Dodecanoic (Lauric)"
"2226014","0.001","1042","12:1 Dodecenoic"
"2226015","0.303","1042","14:0 Tetradecanoic (Myristic)"
"2226016","0.024","1042","14:1 Tetradecenoic (Myristoleic)"
"2226017","0.006","1042","14:1 trans-Tetradecenoic"
"2226018","0.032","1042","15:0 Pentadecanoic"
"2226019","","1042","15:1 Pentadecenoic"
"2226020","0.83","1042","16:0 Hexadecanoic (Palmitic)"
"2226021","0.04","1042","16:1 Hexadecenoic (Palmitoleic)"
"2226022","0.01","1042","16:1 trans-Hexadecenoic"
"2226023","0.018","1042","17:0 Heptadecanoic (Margaric)"
"2226024","0.006","1042","17:1 Heptadecenoic (Margaroleic)"
"2226025","0.322","1042","18:0 Octadecanoic (Stearic)"
"2226026","0.676","1042","18:1 Octadecenoic (incl. Oleic)"
"2226027","0.074","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2226028","0.013","1042","18:2 conj Linoleic"
"2226029","0.084","1042","18:2 Octadecadienoic (Linoleic)"
"2226030","0.019","1042","18:2 trans-Octadecadienoic"
"2226031","0.001","1042","18:3 g-Linolenic"
"2226032","0.014","1042","18:3 Octadecatrienoic (Linolenic)"
"2226033","0.001","1042","18:3 trans-Octadecatrienoic"
"2226034","0.001","1042","18:4 Octadecatetraenoic (Moroctic)"
"2226035","0.004","1042","20:0 Eicosanoic (Arachidic)"
"2226036","0.004","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2226037","","1042","20:1 trans-Eicosenoic"
"2226038","0.001","1042","20:2 Eicosadienoic"
"2226039","","1042","20:3 11,14,17-Eicosatrienoic"
"2226040","","1042","20:3 5,8,11-Eicosatrienoic"
"2226041","0.004","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2226042","0.005","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2226043","0.001","1042","20:5 Eicosapentaenoic"
"2226044","","1042","21:0 Heneicosanoic"
"2226045","0.002","1042","22:0 Docosanoic (Behenic)"
"2226046","","1042","22:1 Cetoleic"
"2226047","","1042","22:1 Docosaenoic (Erucic)"
"2226048","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2226049","","1042","22:2 Docosadienoic"
"2226050","","1042","22:3 Docosatrienoic"
"2226051","","1042","22:4 Docosatetraenoic"
"2226052","0.002","1042","22:5 Docosapentaenoic"
"2226053","","1042","22:6 Docosahexaenoic"
"2226054","","1042","23:0 Tricosanoic"
"2226055","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2226056","","1042","24:1 Tetracosaenoic (Nervonic)"
"2226057","0.07","1042","4:0 Butanoic (Butyric)"
"2226058","","1042","5:0 Pentanoic (Valeric)"
"2226059","0.055","1042","6:0 Hexanoic (Caproic)"
"2226060","","1042","7:0 Heptanoic (Enanthic)"
"2226061","0.034","1042","8:0 Octanoic (Caprylic)"
"2226062","","1042","9:0 Nonanoic (Pelargonic)"
"2226063","0.75","1042","Total Cis MUFA"
"2226064","0.11","1042","Total Cis PUFA"
"2226065","1.85","1042","Total SFA"
"2226066","0.11","1042","Total Trans FA"
"2226067","0.12","1040","Alanine"
"2226068","0.14","1040","Arginine"
"2226069","0.31","1040","Aspartic Acid"
"2226070","0.04","1040","Cysteine"
"2226071","0.89","1040","Glutamic Acid"
"2226072","0.07","1040","Glycine"
"2226073","0.1","1040","Histidine"
"2226074","0.01","1040","Hydroxyproline"
"2226075","0.19","1040","Isoleucine"
"2226076","0.38","1040","Leucine"
"2226077","0.33","1040","Lysine"
"2226078","0.1","1040","Methionine"
"2226079","0.18","1040","Phenylalanine"
"2226080","0.37","1040","Proline"
"2226081","0.21","1040","Serine"
"2226082","0.17","1040","Threonine"
"2226083","0.04","1040","Tryptophan"
"2226084","0.18","1040","Tyrosine"
"2226085","0.23","1040","Valine"
"2226086","0.6","1022","Ash"
"2226087","3.24","1019","Fat - Mojonnier"
"2226088","87.6","1027","Moisture - Forced Air Oven"
"2226089","0.49","1018","Nitrogen - Kjeldahl"
"2226090","0.03","1045","25 Hydroxy Vitamin D "
"2226091","0.1","1045","Total Vitamin D2 (mcg units)"
"2226092","1.08","1045","Total Vitamin D3 (mcg units)"
"2226093","3.0","1010","Selenium"
"2226094","","1051","alpha-Carotene"
"2226095","","1051","alpha-Cryptoxanthin"
"2226096","","1051","beta-Cryptoxanthin"
"2226097","1.49","1051","cis-beta-Carotene"
"2226098","","1051","cis-Lutein/Zeaxanthin"
"2226099","","1051","cis-Lycopene"
"2226100","0.619","1051","Lutein"
"2226101","7.65","1051","Total beta-Carotene "
"2226102","","1051","Total Lycopene"
"2226103","6.16","1051","trans-beta-Carotene"
"2226104","","1051","trans-Lycopene"
"2226105","","1051","Zeaxanthin"
"2226106","0.054","1052","alpha-Tocopherol"
"2226107","","1052","alpha-Tocotrienol"
"2226108","","1052","beta-Tocopherol"
"2226109","","1052","beta-Tocotrienol"
"2226110","","1052","delta-Tocopherol"
"2226111","","1052","delta-Tocotrienol"
"2226112","","1052","gamma-Tocopherol"
"2226113","","1052","gamma-Tocotrienol"
"2226114","0.56","1043","Betaine"
"2226115","2.71","1043","Choline"
"2226116","10.2","1043","GPC"
"2226117","1.46","1043","PCho"
"2226118","1.2","1043","PtdCho"
"2226119","1.2","1043","SM"
"2226120","16.8","1043","Total Cho"
"2226121","120.0","1009","Calcium"
"2226122","0.00498","1009","Copper"
"2226123","0.0498","1009","Iron"
"2226124","11.7","1009","Magnesium"
"2226125","0.00249","1009","Manganese"
"2226126","98.3","1009","Phosphorus"
"2226127","147.0","1009","Potassium"
"2226128","38.1","1009","Sodium"
"2226129","0.362","1009","Zinc"
"2226130","6.0","1017","Folates (may contain folic acid)"
"2226131","0.11","1014","Niacin"
"2226132","3.0","1010","Selenium"
"2226133","11.9","1061","Cholesterol"
"2226134","0.15","1066","Fructose"
"2226135","0.15","1066","Galactose"
"2226136","0.15","1066","Glucose"
"2226137","4.42","1066","Lactose"
"2226138","0.15","1066","Maltose"
"2226139","0.15","1066","Sucrose"
"2226140","0.059","1034","Vitamin B1 (Thiamine HCl)"
"2226141","0.536","1039","Vitamin B12"
"2226142","0.125","1035","Vitamin B2 (riboflavin)"
"2226143","0.053","1072","Vitamin B6 (pyridoxine HCL)"
"2226144","28.6","1050","Retinol"
"2226145","27.1","1071","Iodine"
"2226146","0.73","1022","Ash"
"2226147","3.21","1019","Fat - Mojonnier"
"2226148","87.9","1027","Moisture - Forced Air Oven"
"2226149","0.49","1018","Nitrogen - Kjeldahl"
"2226150","0.03","1045","25 Hydroxy Vitamin D "
"2226151","0.1","1045","Total Vitamin D2 (mcg units)"
"2226152","1.08","1045","Total Vitamin D3 (mcg units)"
"2226153","11.2","1061","Cholesterol"
"2226154","40.1","1071","Iodine"
"2226155","0.75","1022","Ash"
"2226156","3.21","1019","Fat - Mojonnier"
"2226157","87.8","1027","Moisture - Forced Air Oven"
"2226158","0.54","1018","Nitrogen - Kjeldahl"
"2226159","0.03","1045","25 Hydroxy Vitamin D "
"2226160","0.1","1045","Total Vitamin D2 (mcg units)"
"2226161","0.838","1045","Total Vitamin D3 (mcg units)"
"2226162","","1051","alpha-Carotene"
"2226163","","1051","alpha-Cryptoxanthin"
"2226164","","1051","beta-Cryptoxanthin"
"2226165","1.47","1051","cis-beta-Carotene"
"2226166","","1051","cis-Lutein/Zeaxanthin"
"2226167","","1051","cis-Lycopene"
"2226168","0.494","1051","Lutein"
"2226169","5.49","1051","Total beta-Carotene "
"2226170","","1051","Total Lycopene"
"2226171","4.02","1051","trans-beta-Carotene"
"2226172","","1051","trans-Lycopene"
"2226173","","1051","Zeaxanthin"
"2226174","0.042","1052","alpha-Tocopherol"
"2226175","","1052","alpha-Tocotrienol"
"2226176","","1052","beta-Tocopherol"
"2226177","","1052","beta-Tocotrienol"
"2226178","","1052","delta-Tocopherol"
"2226179","","1052","delta-Tocotrienol"
"2226180","","1052","gamma-Tocopherol"
"2226181","","1052","gamma-Tocotrienol"
"2226182","0.652","1043","Betaine"
"2226183","3.01","1043","Choline"
"2226184","11.4","1043","GPC"
"2226185","1.68","1043","PCho"
"2226186","1.37","1043","PtdCho"
"2226187","1.53","1043","SM"
"2226188","19.0","1043","Total Cho"
"2226189","11.5","1061","Cholesterol"
"2226190","34.9","1071","Iodine"
"2226191","0.087","1042","10:0 Decanoic (Capric)"
"2226192","","1042","11:0 Undecanoic"
"2226193","0.104","1042","12:0 Dodecanoic (Lauric)"
"2226194","0.002","1042","12:1 Dodecenoic"
"2226195","0.328","1042","14:0 Tetradecanoic (Myristic)"
"2226196","0.027","1042","14:1 Tetradecenoic (Myristoleic)"
"2226197","0.005","1042","14:1 trans-Tetradecenoic"
"2226198","0.037","1042","15:0 Pentadecanoic"
"2226199","","1042","15:1 Pentadecenoic"
"2226200","0.906","1042","16:0 Hexadecanoic (Palmitic)"
"2226201","0.043","1042","16:1 Hexadecenoic (Palmitoleic)"
"2226202","0.009","1042","16:1 trans-Hexadecenoic"
"2226203","0.019","1042","17:0 Heptadecanoic (Margaric)"
"2226204","0.006","1042","17:1 Heptadecenoic (Margaroleic)"
"2226205","0.298","1042","18:0 Octadecanoic (Stearic)"
"2226206","0.572","1042","18:1 Octadecenoic (incl. Oleic)"
"2226207","0.091","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2226208","0.011","1042","18:2 conj Linoleic"
"2226209","0.072","1042","18:2 Octadecadienoic (Linoleic)"
"2226210","0.013","1042","18:2 trans-Octadecadienoic"
"2226211","","1042","18:3 g-Linolenic"
"2226212","0.012","1042","18:3 Octadecatrienoic (Linolenic)"
"2226213","","1042","18:3 trans-Octadecatrienoic"
"2226214","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2226215","0.004","1042","20:0 Eicosanoic (Arachidic)"
"2226216","0.005","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2226217","","1042","20:1 trans-Eicosenoic"
"2226218","","1042","20:2 Eicosadienoic"
"2226219","","1042","20:3 11,14,17-Eicosatrienoic"
"2226220","","1042","20:3 5,8,11-Eicosatrienoic"
"2226221","0.004","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2226222","0.004","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2226223","","1042","20:5 Eicosapentaenoic"
"2226224","","1042","21:0 Heneicosanoic"
"2226225","0.002","1042","22:0 Docosanoic (Behenic)"
"2226226","","1042","22:1 Cetoleic"
"2226227","","1042","22:1 Docosaenoic (Erucic)"
"2226228","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2226229","","1042","22:2 Docosadienoic"
"2226230","","1042","22:3 Docosatrienoic"
"2226231","","1042","22:4 Docosatetraenoic"
"2226232","0.003","1042","22:5 Docosapentaenoic"
"2226233","","1042","22:6 Docosahexaenoic"
"2226234","","1042","23:0 Tricosanoic"
"2226235","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2226236","","1042","24:1 Tetracosaenoic (Nervonic)"
"2226237","0.069","1042","4:0 Butanoic (Butyric)"
"2226238","","1042","5:0 Pentanoic (Valeric)"
"2226239","0.056","1042","6:0 Hexanoic (Caproic)"
"2226240","","1042","7:0 Heptanoic (Enanthic)"
"2226241","0.036","1042","8:0 Octanoic (Caprylic)"
"2226242","","1042","9:0 Nonanoic (Pelargonic)"
"2226243","0.66","1042","Total Cis MUFA"
"2226244","0.1","1042","Total Cis PUFA"
"2226245","1.95","1042","Total SFA"
"2226246","0.12","1042","Total Trans FA"
"2226247","0.13","1040","Alanine"
"2226248","0.14","1040","Arginine"
"2226249","0.32","1040","Aspartic Acid"
"2226250","0.04","1040","Cysteine"
"2226251","0.84","1040","Glutamic Acid"
"2226252","0.08","1040","Glycine"
"2226253","0.11","1040","Histidine"
"2226254","0.01","1040","Hydroxyproline"
"2226255","0.19","1040","Isoleucine"
"2226256","0.35","1040","Leucine"
"2226257","0.31","1040","Lysine"
"2226258","0.09","1040","Methionine"
"2226259","0.16","1040","Phenylalanine"
"2226260","0.37","1040","Proline"
"2226261","0.21","1040","Serine"
"2226262","0.17","1040","Threonine"
"2226263","0.04","1040","Tryptophan"
"2226264","0.16","1040","Tyrosine"
"2226265","0.23","1040","Valine"
"2226266","0.75","1022","Ash"
"2226267","3.29","1019","Fat - Mojonnier"
"2226268","87.7","1027","Moisture - Forced Air Oven"
"2226269","0.54","1018","Nitrogen - Kjeldahl"
"2226270","0.03","1045","25 Hydroxy Vitamin D "
"2226271","0.1","1045","Total Vitamin D2 (mcg units)"
"2226272","1.19","1045","Total Vitamin D3 (mcg units)"
"2226273","3.0","1010","Selenium"
"2226274","118.0","1009","Calcium"
"2226275","0.00498","1009","Copper"
"2226276","0.0498","1009","Iron"
"2226277","11.0","1009","Magnesium"
"2226278","0.00249","1009","Manganese"
"2226279","98.2","1009","Phosphorus"
"2226280","154.0","1009","Potassium"
"2226281","37.4","1009","Sodium"
"2226282","0.425","1009","Zinc"
"2226283","6.0","1017","Folates (may contain folic acid)"
"2226284","0.15","1014","Niacin"
"2226285","3.0","1010","Selenium"
"2226286","12.0","1061","Cholesterol"
"2226287","11.9","1061","Cholesterol"
"2226288","0.15","1066","Fructose"
"2226289","0.15","1066","Galactose"
"2226290","0.15","1066","Glucose"
"2226291","4.69","1066","Lactose"
"2226292","0.15","1066","Maltose"
"2226293","0.15","1066","Sucrose"
"2226294","0.058","1034","Vitamin B1 (Thiamine HCl)"
"2226295","0.594","1039","Vitamin B12"
"2226296","0.139","1035","Vitamin B2 (riboflavin)"
"2226297","0.063","1072","Vitamin B6 (pyridoxine HCL)"
"2226298","30.3","1050","Retinol"
"2226299","35.3","1071","Iodine"
"2226300","0.096","1042","10:0 Decanoic (Capric)"
"2226301","","1042","11:0 Undecanoic"
"2226302","0.113","1042","12:0 Dodecanoic (Lauric)"
"2226303","0.002","1042","12:1 Dodecenoic"
"2226304","0.318","1042","14:0 Tetradecanoic (Myristic)"
"2226305","0.026","1042","14:1 Tetradecenoic (Myristoleic)"
"2226306","0.005","1042","14:1 trans-Tetradecenoic"
"2226307","0.036","1042","15:0 Pentadecanoic"
"2226308","","1042","15:1 Pentadecenoic"
"2226309","0.859","1042","16:0 Hexadecanoic (Palmitic)"
"2226310","0.043","1042","16:1 Hexadecenoic (Palmitoleic)"
"2226311","0.009","1042","16:1 trans-Hexadecenoic"
"2226312","0.017","1042","17:0 Heptadecanoic (Margaric)"
"2226313","0.005","1042","17:1 Heptadecenoic (Margaroleic)"
"2226314","0.305","1042","18:0 Octadecanoic (Stearic)"
"2226315","0.627","1042","18:1 Octadecenoic (incl. Oleic)"
"2226316","0.07","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2226317","0.012","1042","18:2 conj Linoleic"
"2226318","0.078","1042","18:2 Octadecadienoic (Linoleic)"
"2226319","0.02","1042","18:2 trans-Octadecadienoic"
"2226320","0.001","1042","18:3 g-Linolenic"
"2226321","0.008","1042","18:3 Octadecatrienoic (Linolenic)"
"2226322","","1042","18:3 trans-Octadecatrienoic"
"2226323","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2226324","0.004","1042","20:0 Eicosanoic (Arachidic)"
"2226325","0.005","1042","20:1 Eicosenoic (incl. Gadoleic)"
