"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"334756","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-19)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334757","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-2)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334758","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-24)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334759","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-25)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334760","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-30)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334761","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-31)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334762","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-32)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334763","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-6)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334764","Beef, top loin steak, boneless, 0"" fat trim, raw (TL033-R-7)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334765","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-1 )","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334766","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-12 )","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334767","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-13)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334768","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-19)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334769","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-2 )","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334770","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-24)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334771","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-25)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334772","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-30)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334773","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-31)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334774","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-32)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334775","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-6 )","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334776","Beef, top loin steak, boneless, 1/8"" fat trim, raw (TL832-R-7 )","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334851","Beef, Tenderloin Roast, cooked (TR34-C-5)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334852","Beef, Tenderloin Roast, cooked (TR34-C-10)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334853","Beef, Tenderloin Roast, cooked (TR34-C-11)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334854","Beef, Tenderloin Roast, cooked (TR34-C-16)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334855","Beef, Tenderloin Roast, cooked (TR34-C-17)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334856","Beef, Tenderloin Roast, cooked (TR34-C-36)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334863","Beef, Tenderloin Roast, cooked (TR34-C-18)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334864","Beef, Tenderloin Roast, cooked (TR34-C-22)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334865","Beef, Tenderloin Roast, cooked (TR34-C-23)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334866","Beef, Tenderloin Roast, cooked (TR34-C-28)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334867","Beef, Tenderloin Roast, cooked (TR34-C-29)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334868","Beef, Tenderloin Roast, cooked (TR34-C-35)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334900","Beef, top round roast, raw (RR39-R-5)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334901","Beef, top round steak, raw  (RS38-R-5)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334904","Beef, top round roast, raw (RR39-R-10)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334905","Beef, top round roast, raw (RR39-R-11)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334906","Beef, top round roast, raw (RR39-R-16)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334907","Beef, top round roast, raw (RR39-R-17)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334908","Beef, top round roast, raw (RR39-R-18)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334909","Beef, top round roast, raw (RR39-R-22)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334910","Beef, top round roast, raw (RR39-R-23)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334911","Beef, top round roast, raw (RR39-R-28)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334912","Beef, top round roast, raw (RR39-R-29)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334913","Beef, top round roast, raw (RR39-R-35)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334914","Beef, top round roast, raw (RR39-R-36)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334918","Beef, top round steak, raw  (RS38-R-10)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334929","Beef, top round steak, raw  (RS38-R-11)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334932","Beef, top round steak, raw  (RS38-R-16)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334935","Beef, top round steak, raw  (RS38-R-17)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334938","Beef, top round steak, raw  (RS38-R-18)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334946","Beef, top round steak, raw  (RS38-R-22)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334949","Beef, top round steak, raw  (RS38-R-23)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334952","Beef, top round steak, raw  (RS38-R-28)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334955","Beef, top round steak, raw  (RS38-R-29)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334958","Beef, top round steak, raw  (RS38-R-35)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334961","Beef, top round steak, raw  (RS38-R-36)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334965","Beef, T-Bone Steak, cooked (TB31-C-12)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334968","Beef, T-Bone Steak, cooked (TB31-C-1)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334969","Beef, T-Bone Steak, cooked (TB31-C-2)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"334970","Beef, T-Bone Steak, cooked (TB31-C-6)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334971","Beef, T-Bone Steak, cooked (TB31-C-7)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"334972","Beef, T-Bone Steak, cooked (TB31-C-13)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"334980","Beef, T-Bone Steak, cooked (TB31-C-19)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"334981","Beef, T-Bone Steak, cooked (TB31-C-24)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334982","Beef, T-Bone Steak, cooked (TB31-C-25)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"334983","Beef, T-Bone Steak, cooked (TB31-C-30)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334984","Beef, T-Bone Steak, cooked (TB31-C-31)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"334985","Beef, T-Bone Steak, cooked (TB31-C-32)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"335014","Beef, T-Bone Steak, cooked (TB31-C-20)","","","","","Point of Production","","","Tolleson","Smithfield Beef Group","AZ",""
"335017","Beef, T-Bone Steak, cooked (TB31-C-21)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"335018","Beef, T-Bone Steak, cooked (TB31-C-26)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"335019","Beef, T-Bone Steak, cooked (TB31-C-27)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"335020","Beef, T-Bone Steak, cooked (TB31-C-33)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"335021","Beef, T-Bone Steak, cooked (TB31-C-34)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"335028","Beef, T-Bone Steak, cooked (TB31-C-3)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"335029","Beef, T-Bone Steak, cooked (TB31-C-4)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"335030","Beef, T-Bone Steak, cooked (TB31-C-8)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"335031","Beef, T-Bone Steak, cooked (TB31-C-9)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"335032","Beef, T-Bone Steak, cooked (TB31-C-14)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"335033","Beef, T-Bone Steak, cooked (TB31-C-15)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"335063","Beef, porterhouse steak, raw (PH30-R-5)","","","","","Point of Production","","","Green Bay","Smithfield Beef Group","WI",""
"335066","Beef, porterhouse steak, raw (PH30-R-10)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"335067","Beef, porterhouse steak, raw (PH30-R-11)","","","","","Point of Production","","","Greeley","Greeley JBS Swift and Co.","CO",""
"335068","Beef, porterhouse steak, raw (PH30-R-16)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"335069","Beef, porterhouse steak, raw (PH30-R-17)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"335070","Beef, porterhouse steak, raw (PH30-R-18)","","","","","Point of Production","","","Dodge City","Dodge City Cargill","KS",""
"335071","Beef, porterhouse steak, raw (PH30-R-22)","","","","","Point of Production","","","Corpus Christi","Sam Kane Beef Processors","TX",""
"335072","Beef, porterhouse steak, raw (PH30-R-23)","","","","","Point of Production","","","Tolleson","Smithfield Beef Group","AZ",""
"335073","Beef, porterhouse steak, raw (PH30-R-28)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"335074","Beef, porterhouse steak, raw (PH30-R-29)","","","","","Point of Production","","","Plainview","Cargill Meat Solutions","TX",""
"335075","Beef, porterhouse steak, raw (PH30-R-35)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"335076","Beef, porterhouse steak, raw (PH30-R-36)","","","","","Point of Production","","","Omaha","Nebraska Beef, Inc.","NE",""
"335111","AMERICAS CHOICE, Bread, 100% whole wheat (NY1) - NFY1206TU","2012-12-13","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807170762"
"335112","KROGER, Bread, 100% whole wheat (IN1) - NFY120556","2012-12-03","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110005670"
"335113","AMERICAS CHOICE, Bread, 100% whole wheat (NY1) - NFY1206TV","2012-12-09","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807170762"
"335114","KROGER, Bread, 100% whole wheat (IN1) - NFY120555","2012-12-03","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110005670"
"335118","HEALTHY IDEAS, Bread, 100% whole wheat (CT1) - NFY12058M","2012-12-06","","","","Retail store","","","SIMSBURY","Stop & Shop","CT","688267094804"
"335119","BAY VIEW FARMS, Bread, 100% whole wheat (CA2) - NFY12057U","2012-12-03","","","","Retail store","","","PLEASANTON","Albertsons","CA","717544301899"
"335123","NATURES OWN, Bread, 100% whole wheat (NC1) - NFY120557","2012-12-05","","","","Retail store","120 328 23:40 L1","","CARRBORO","Food Lion","NC","72250037129"
"335124","NATURES OWN, Bread, 100% whole wheat (FL1) - NFY12056W","2012-12-06","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","72250037129"
"335138","STROEHMANN DUTCH COUNTY, Bread, 100% whole wheat (NY1) - NFY1206TS","2012-12-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","71673020503"
"335139","STROEHMANN DUTCH COUNTY, Bread, 100% whole wheat (NY1) - NFY1206TT","2012-12-10","","","","Retail store","","","COLLEGE POINT","Waldbaum","NY","71673020503"
"335154","NATURES OWN, Bread, 100% whole wheat (CT1) - NFY120570","2012-12-05","","","","Retail store","","","SIMSBURY","Stop & Shop","CT","72250037129"
"335155","NATURES OWN, Bread, 100% whole wheat (IN1) - NFY120553","2012-12-04","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","72250037129"
"335170","GREAT VALUE, Bread, 100% whole wheat (OK1) - NFY1206P9","2012-12-12","","","","Retail store","","","TULSA","WalMart Supercenter","OK","78742366906"
"335171","GREAT VALUE, Bread, 100% whole wheat (AL 1) - NFY12058Q","2012-12-01","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742366906"
"335186","NATURES OWN, Bread, 100% whole wheat (AL 1) - NFY12056Y","2012-12-05","","","","Retail store","","","BESSEMER ","WalMart Supercenter","AL","72250037129"
"335187","NATURES OWN, Bread, 100% whole wheat (OK1) - NFY1206PB","2012-12-11","","","","Retail store","","","TULSA","WalMart Supercenter","OK","72250037129"
"335203","HYVEE, Bread, 100% whole wheat (MO1) - NFY12058K","2012-12-03","","","","Retail store","","","BELTON","Hy-Vee","MO","75450095869"
"335204","PUBLIX, Bread, 100% whole wheat (FL1) - NFY12058S","2012-12-02","","","","Retail store","","","LAKE WORTH","PUBLIX","FL","41415391901"
"335209","SAFEWAY, Bread, 100% whole wheat (CA1) - NFY1206P7","2012-12-03","","","","Retail store","","","PARADISE","Safeway","CA","21130182121"
"335210","SAFEWAY, Bread, 100% whole wheat (CO1) - NFY120551","2012-11-29","","","","Retail store","","","DENVER","Safeway","CO","21130182121"
"335225","PEPPERIDGE FARM, Bread, 100% whole wheat (NC1) - NFY120559","2012-12-06","","","","Retail store","5L6 22:D7","","CARRBORO","Food Lion","NC","14100085997"
"335226","PEPPERIDGE FARM, Bread, 100% whole wheat (MI1) - NFY12058O","2012-12-07","","","","Retail store","","","PORT HURON","Kroger Store","MI","14100085997"
"746787","BURGER KING - HAM","","","PA1","","","","","PITTSBURGH","BURGER KING","PA",""
"746793","BURGER KING - HAM","","","CA2","","","","","CHULA VISTA","BURGER KING","CA",""
"746799","BURGER KING - HAM","","","TX1","","","","","SUGAR LAND","BURGER KING","TX",""
"746805","BURGER KING - HAM","","","GA1","","","","","MCDONOUGH","BURGER KING","GA",""
"746811","BURGER KING - HAM","","","NJ1","","","","","NORTH BRUNSWICK","BURGER KING","NJ",""
"746817","BURGER KING - HAM","","","VA","","","","","BLACKSBURG","BURGER KING","VA",""
"746823","SUBWAY - HAM","","","VA","","","","","CHRISTIANSBURG","SUBWAY","VA",""
"746831","PANERA - HAM","","","CA1","","","","","LANCASTER","PANERA","CA",""
"746838","SUBWAY - HAM","","","GA1","","","","","LOCUST GROVE","SUBWAY","",""
"746846","DUNKIN DONUTS - HAM","","","CA1","","","","","LANCASTER","DUNKIN DONUTS","CA",""
