"fdc_id","fdc_id_of_sample_food"
"2260027","2259806"
"2260028","2259806"
"2260029","2259806"
"2260030","2259806"
"2260031","2259806"
"2260032","2259806"
"2260033","2259806"
"2260034","2259806"
"2260035","2259806"
"2260036","2259806"
"2260037","2259806"
"2260038","2259806"
"2260039","2259806"
"2260040","2259806"
"2260041","2259806"
"2260042","2259806"
"2260043","2259806"
"2260044","2259806"
"2260045","2259806"
"2260046","2259806"
"2260047","2259806"
"2260048","2259806"
"2260049","2259806"
"2260050","2259806"
"2260051","2259806"
"2260052","2259806"
"2260053","2259806"
"2260054","2259806"
"2260055","2259806"
"2260056","2259806"
"2260057","2259806"
"2260058","2259808"
"2260059","2259808"
"2260060","2259808"
"2260061","2259808"
"2260062","2259808"
"2260063","2259808"
"2260064","2259808"
"2260065","2259808"
"2260066","2259808"
"2260067","2259808"
"2260068","2259808"
"2260069","2259808"
"2260070","2259808"
"2260071","2259808"
"2260072","2259808"
"2260073","2259808"
"2260074","2259808"
"2260075","2259808"
"2260076","2259808"
"2260077","2259808"
"2260078","2259808"
"2260079","2259808"
"2260080","2259808"
"2260081","2259808"
"2260082","2259808"
"2260083","2259808"
"2260084","2259808"
"2260085","2259808"
"2260086","2259808"
"2260087","2259808"
"2260088","2259808"
"2260089","2259808"
"2260090","2259808"
"2260091","2259808"
"2260092","2259808"
"2260093","2259808"
"2260094","2259810"
"2260095","2259810"
"2260096","2259810"
"2260097","2259810"
"2260098","2259810"
"2260099","2259810"
"2260100","2259810"
"2260101","2259810"
"2260102","2259810"
"2260103","2259810"
"2260104","2259810"
"2260105","2259810"
"2260106","2259810"
"2260107","2259810"
"2260108","2259810"
"2260109","2259810"
"2260110","2259810"
"2260111","2259810"
"2260112","2259810"
"2260113","2259810"
"2260114","2259810"
"2260115","2259810"
"2260116","2259810"
"2260117","2259810"
"2260118","2259810"
"2260119","2259810"
"2260120","2259810"
"2260121","2259810"
"2260122","2259810"
"2260123","2259810"
"2260124","2259810"
"2260125","2259810"
"2260126","2259810"
"2260127","2259810"
"2260128","2259810"
"2260129","2259810"
"2260130","2259812"
"2260131","2259812"
"2260132","2259812"
"2260133","2259812"
"2260134","2259812"
"2260135","2259812"
"2260136","2259812"
"2260137","2259812"
"2260138","2259812"
"2260139","2259812"
"2260140","2259812"
"2260141","2259812"
"2260142","2259812"
"2260143","2259812"
"2260144","2259812"
"2260145","2259812"
"2260146","2259812"
"2260147","2259812"
"2260148","2259812"
"2260149","2259812"
"2260150","2259812"
"2260151","2259812"
"2260152","2259812"
"2260153","2259812"
"2260154","2259812"
"2260155","2259812"
"2260156","2259812"
"2260157","2259812"
"2260158","2259812"
"2260159","2259812"
"2260160","2259812"
"2260161","2259812"
"2260162","2259812"
"2260163","2259812"
"2260164","2259812"
"2260165","2259812"
"2260166","2259814"
"2260167","2259814"
"2260168","2259814"
"2260169","2259814"
"2260170","2259814"
"2260171","2259814"
"2260172","2259814"
"2260173","2259814"
"2260174","2259814"
"2260175","2259814"
"2260176","2259814"
"2260177","2259814"
"2260178","2259814"
"2260179","2259814"
"2260180","2259814"
"2260181","2259814"
"2260182","2259814"
"2260183","2259814"
"2260184","2259814"
"2260185","2259814"
"2260186","2259814"
"2260187","2259814"
"2260188","2259814"
"2260189","2259814"
"2260190","2259814"
"2260191","2259814"
"2260192","2259814"
"2260193","2259814"
"2260194","2259814"
"2260195","2259814"
"2260196","2259814"
"2260197","2259814"
"2260198","2259814"
"2260199","2259814"
"2260200","2259814"
"2260201","2259814"
"2260202","2259814"
"2260203","2259816"
"2260204","2259816"
"2260205","2259816"
"2260206","2259816"
"2260207","2259816"
"2260208","2259816"
"2260209","2259816"
"2260210","2259816"
"2260211","2259816"
"2260212","2259816"
"2260213","2259816"
"2260214","2259816"
"2260215","2259816"
"2260216","2259816"
"2260217","2259816"
"2260218","2259816"
"2260219","2259816"
"2260220","2259816"
"2260221","2259816"
"2260222","2259816"
"2260223","2259816"
"2260224","2259816"
"2260225","2259816"
"2260226","2259816"
"2260227","2259816"
"2260228","2259816"
"2260229","2259816"
"2260230","2259816"
"2260231","2259816"
"2260232","2259816"
"2260233","2259816"
"2260234","2259816"
"2260235","2259816"
"2260236","2259816"
"2260237","2259816"
"2260238","2259816"
"2260239","2259816"
"2260240","2259818"
"2260241","2259818"
"2260242","2259818"
"2260243","2259818"
"2260244","2259818"
"2260245","2259818"
"2260246","2259818"
"2260247","2259818"
"2260248","2259818"
"2260249","2259818"
"2260250","2259818"
"2260251","2259818"
"2260252","2259818"
"2260253","2259818"
"2260254","2259818"
"2260255","2259818"
"2260256","2259818"
"2260257","2259818"
"2260258","2259818"
"2260259","2259818"
"2260260","2259818"
"2260261","2259818"
"2260262","2259818"
"2260263","2259818"
"2260264","2259818"
"2260265","2259818"
"2260266","2259818"
"2260267","2259818"
"2260268","2259818"
"2260269","2259818"
"2260270","2259818"
"2260271","2259818"
"2260272","2259818"
"2260273","2259818"
"2260274","2259818"
"2260275","2259818"
"2260276","2259818"
"2260277","2259820"
"2260278","2259820"
"2260279","2259820"
"2260280","2259820"
"2260281","2259820"
"2260282","2259820"
"2260283","2259820"
"2260284","2259820"
"2260285","2259820"
"2260286","2259820"
"2260287","2259820"
"2260288","2259820"
"2260289","2259820"
"2260290","2259820"
"2260291","2259820"
"2260292","2259820"
"2260293","2259820"
"2260294","2259820"
"2260295","2259820"
"2260296","2259820"
"2260297","2259820"
"2260298","2259820"
"2260299","2259820"
"2260300","2259820"
"2260301","2259820"
"2260302","2259820"
"2260303","2259820"
"2260304","2259820"
"2260305","2259820"
"2260306","2259820"
"2260307","2259820"
"2260308","2259820"
"2260309","2259820"
"2260310","2259820"
"2260311","2259820"
"2260312","2259820"
"2260313","2259820"
"2260314","2259822"
"2260315","2259822"
"2260316","2259822"
"2260317","2259822"
"2260318","2259822"
"2260319","2259822"
"2260320","2259822"
"2260321","2259822"
"2260322","2259822"
"2260323","2259822"
"2260324","2259822"
"2260325","2259822"
"2260326","2259822"
"2260327","2259822"
"2260328","2259822"
"2260329","2259822"
"2260330","2259822"
"2260331","2259822"
"2260332","2259822"
"2260333","2259822"
"2260334","2259822"
"2260335","2259822"
"2260336","2259822"
"2260337","2259822"
"2260338","2259822"
"2260339","2259822"
"2260340","2259822"
"2260341","2259822"
"2260342","2259822"
"2260343","2259822"
"2260344","2259822"
"2260345","2259822"
"2260346","2259822"
"2260347","2259822"
"2260348","2259822"
"2260349","2259822"
"2260350","2259822"
"2260351","2259824"
"2260352","2259824"
"2260353","2259824"
"2260354","2259824"
"2260355","2259824"
"2260356","2259824"
"2260357","2259824"
"2260358","2259824"
"2260359","2259824"
"2260360","2259824"
"2260361","2259824"
"2260362","2259824"
"2260363","2259824"
"2260364","2259824"
"2260365","2259824"
"2260366","2259824"
"2260367","2259824"
"2260368","2259824"
"2260369","2259824"
"2260370","2259824"
"2260371","2259824"
"2260372","2259824"
"2260373","2259824"
"2260374","2259824"
"2260375","2259824"
"2260376","2259824"
"2260377","2259824"
"2260378","2259824"
"2260379","2259824"
"2260380","2259824"
"2260381","2259824"
"2260382","2259824"
"2260383","2259824"
"2260384","2259824"
"2260385","2259824"
"2260386","2259824"
"2260387","2259824"
"2260388","2259826"
"2260389","2259826"
"2260390","2259826"
"2260391","2259826"
"2260392","2259826"
"2260393","2259826"
"2260394","2259826"
"2260395","2259826"
"2260396","2259826"
"2260397","2259826"
"2260398","2259826"
"2260399","2259826"
"2260400","2259826"
"2260401","2259826"
"2260402","2259826"
"2260403","2259826"
"2260404","2259826"
"2260405","2259826"
"2260406","2259826"
"2260407","2259826"
"2260408","2259826"
"2260409","2259826"
"2260410","2259826"
"2260411","2259826"
"2260412","2259826"
"2260413","2259826"
"2260414","2259826"
"2260415","2259826"
"2260416","2259826"
"2260417","2259826"
"2260418","2259826"
"2260419","2259826"
"2260420","2259826"
"2260421","2259826"
"2260422","2259826"
"2260423","2259826"
"2260424","2259826"
"2260425","2259828"
"2260426","2259828"
"2260427","2259828"
"2260428","2259828"
"2260429","2259828"
"2260430","2259828"
"2260431","2259828"
"2260432","2259828"
"2260433","2259828"
"2260434","2259828"
"2260435","2259828"
"2260436","2259828"
"2260437","2259828"
"2260438","2259828"
"2260439","2259828"
"2260440","2259828"
"2260441","2259828"
"2260442","2259828"
"2260443","2259828"
"2260444","2259828"
"2260445","2259828"
"2260446","2259828"
"2260447","2259828"
"2260448","2259828"
"2260449","2259828"
"2260450","2259828"
"2260451","2259828"
"2260452","2259828"
"2260453","2259828"
"2260454","2259828"
"2260455","2259828"
"2260456","2259828"
"2260457","2259828"
"2260458","2259828"
"2260459","2259828"
"2260460","2259828"
"2260461","2259828"
"2260462","2259830"
"2260463","2259830"
"2260464","2259830"
"2260465","2259830"
"2260466","2259830"
"2260467","2259830"
"2260468","2259830"
"2260469","2259830"
"2260470","2259830"
"2260471","2259830"
"2260472","2259830"
"2260473","2259830"
"2260474","2259830"
"2260475","2259830"
"2260476","2259830"
"2260477","2259830"
"2260478","2259830"
"2260479","2259830"
"2260480","2259830"
"2260481","2259830"
"2260482","2259830"
"2260483","2259830"
"2260484","2259830"
"2260485","2259830"
"2260486","2259830"
"2260487","2259830"
"2260488","2259830"
"2260489","2259830"
"2260490","2259830"
"2260491","2259830"
"2260492","2259830"
"2260493","2259830"
"2260494","2259830"
"2260495","2259830"
"2260496","2259830"
"2260497","2259830"
"2260498","2259830"
"2260499","2259832"
"2260500","2259832"
"2260501","2259832"
"2260502","2259832"
"2260503","2259832"
"2260504","2259832"
"2260505","2259832"
"2260506","2259832"
"2260507","2259832"
"2260508","2259832"
"2260509","2259832"
"2260510","2259832"
"2260511","2259832"
"2260512","2259832"
"2260513","2259832"
"2260514","2259832"
"2260515","2259832"
"2260516","2259832"
"2260517","2259832"
"2260518","2259832"
"2260519","2259832"
"2260520","2259832"
"2260521","2259832"
"2260522","2259832"
"2260523","2259832"
"2260524","2259832"
"2260525","2259832"
"2260526","2259832"
"2260527","2259832"
"2260528","2259832"
"2260529","2259832"
"2260530","2259832"
"2260531","2259832"
"2260532","2259832"
"2260533","2259832"
"2260534","2259832"
"2260535","2259832"
"2260536","2259834"
"2260537","2259834"
"2260538","2259834"
"2260539","2259834"
"2260540","2259834"
"2260541","2259834"
"2260542","2259834"
"2260543","2259834"
"2260544","2259834"
"2260545","2259834"
"2260546","2259834"
"2260547","2259834"
"2260548","2259834"
"2260549","2259834"
"2260550","2259834"
"2260551","2259834"
"2260552","2259834"
"2260553","2259834"
"2260554","2259834"
"2260555","2259834"
"2260556","2259834"
"2260557","2259834"
"2260558","2259834"
"2260559","2259834"
"2260560","2259834"
"2260561","2259834"
"2260562","2259834"
"2260563","2259834"
"2260564","2259834"
"2260565","2259834"
"2260566","2259834"
"2260567","2259834"
"2260568","2259834"
"2260569","2259834"
"2260570","2259834"
"2260571","2259834"
"2260572","2259834"
"2260573","2259836"
"2260574","2259836"
"2260575","2259836"
"2260576","2259836"
"2260577","2259836"
"2260578","2259836"
"2260579","2259836"
"2260580","2259836"
"2260581","2259836"
"2260582","2259836"
"2260583","2259836"
"2260584","2259836"
"2260585","2259836"
"2260586","2259836"
"2260587","2259836"
"2260588","2259836"
"2260589","2259836"
"2260590","2259836"
"2260591","2259836"
"2260592","2259836"
"2260593","2259836"
"2260594","2259836"
"2260595","2259836"
"2260596","2259836"
"2260597","2259836"
"2260598","2259836"
"2260599","2259836"
"2260600","2259836"
"2260601","2259836"
"2260602","2259836"
"2260603","2259836"
"2260604","2259836"
"2260605","2259836"
"2260606","2259836"
"2260607","2259836"
"2260608","2259836"
"2260609","2259836"
"2260610","2259838"
"2260611","2259838"
"2260612","2259838"
"2260613","2259838"
"2260614","2259838"
"2260615","2259838"
"2260616","2259838"
"2260617","2259838"
"2260618","2259838"
"2260619","2259838"
"2260620","2259838"
"2260621","2259838"
"2260622","2259838"
"2260623","2259838"
"2260624","2259838"
"2260625","2259838"
"2260626","2259838"
"2260627","2259838"
"2260628","2259838"
"2260629","2259838"
"2260630","2259838"
"2260631","2259838"
"2260632","2259838"
"2260633","2259838"
"2260634","2259838"
"2260635","2259838"
"2260636","2259838"
"2260637","2259838"
"2260638","2259838"
"2260639","2259838"
"2260640","2259838"
"2260641","2259838"
"2260642","2259838"
"2260643","2259838"
"2260644","2259838"
"2260645","2259838"
"2260646","2259838"
"2260647","2259840"
"2260648","2259840"
"2260649","2259840"
"2260650","2259840"
"2260651","2259840"
"2260652","2259840"
"2260653","2259840"
"2260654","2259840"
"2260655","2259840"
"2260656","2259840"
"2260657","2259840"
"2260658","2259840"
"2260659","2259840"
"2260660","2259840"
"2260661","2259840"
"2260662","2259840"
"2260663","2259840"
"2260664","2259840"
"2260665","2259840"
"2260666","2259840"
"2260667","2259840"
"2260668","2259840"
"2260669","2259840"
"2260670","2259840"
"2260671","2259840"
"2260672","2259840"
"2260673","2259840"
"2260674","2259840"
"2260675","2259840"
"2260676","2259840"
"2260677","2259840"
"2260678","2259840"
"2260679","2259840"
"2260680","2259840"
"2260681","2259840"
"2260682","2259840"
"2260683","2259840"
"2260684","2259842"
"2260685","2259842"
"2260686","2259842"
"2260687","2259842"
"2260688","2259842"
"2260689","2259842"
"2260690","2259842"
"2260691","2259842"
"2260692","2259842"
"2260693","2259842"
"2260694","2259842"
"2260695","2259842"
"2260696","2259842"
"2260697","2259842"
"2260698","2259842"
"2260699","2259842"
"2260700","2259842"
"2260701","2259842"
"2260702","2259842"
"2260703","2259842"
"2260704","2259842"
"2260705","2259842"
"2260706","2259842"
"2260707","2259842"
"2260708","2259842"
"2260709","2259842"
"2260710","2259842"
"2260711","2259842"
"2260712","2259842"
"2260713","2259842"
"2260714","2259842"
"2260715","2259842"
"2260716","2259842"
"2260717","2259842"
"2260718","2259842"
"2260719","2259842"
"2260720","2259842"
"2260721","2259844"
"2260722","2259844"
"2260723","2259844"
"2260724","2259844"
"2260725","2259844"
"2260726","2259844"
"2260727","2259844"
"2260728","2259844"
"2260729","2259844"
"2260730","2259844"
"2260731","2259844"
"2260732","2259844"
"2260733","2259844"
"2260734","2259844"
"2260735","2259844"
"2260736","2259844"
"2260737","2259844"
"2260738","2259844"
"2260739","2259844"
"2260740","2259844"
"2260741","2259844"
"2260742","2259844"
"2260743","2259844"
"2260744","2259844"
"2260745","2259844"
"2260746","2259844"
"2260747","2259844"
"2260748","2259844"
"2260749","2259844"
"2260750","2259844"
"2260751","2259844"
"2260752","2259844"
"2260753","2259844"
"2260754","2259844"
"2260755","2259844"
"2260756","2259844"
"2260757","2259844"
"2260758","2259846"
"2260759","2259846"
"2260760","2259846"
"2260761","2259846"
"2260762","2259846"
"2260763","2259846"
"2260764","2259846"
"2260765","2259846"
"2260766","2259846"
"2260767","2259846"
"2260768","2259846"
"2260769","2259846"
"2260770","2259846"
"2260771","2259846"
"2260772","2259846"
"2260773","2259846"
"2260774","2259846"
"2260775","2259846"
"2260776","2259846"
"2260777","2259846"
"2260778","2259846"
"2260779","2259846"
"2260780","2259846"
"2260781","2259846"
"2260782","2259846"
"2260783","2259846"
"2260784","2259846"
"2260785","2259846"
"2260786","2259846"
"2260787","2259846"
"2260788","2259846"
"2260789","2259846"
"2260790","2259846"
"2260791","2259846"
"2260792","2259846"
"2260793","2259846"
"2260794","2259846"
"2260795","2259846"
"2260796","2259846"
"2260797","2259846"
"2260798","2259846"
"2260799","2259846"
"2260800","2259848"
"2260801","2259848"
"2260802","2259848"
"2260803","2259848"
"2260804","2259848"
"2260805","2259848"
"2260806","2259848"
"2260807","2259848"
"2260808","2259848"
"2260809","2259848"
"2260810","2259848"
"2260811","2259848"
"2260812","2259848"
"2260813","2259848"
"2260814","2259848"
"2260815","2259848"
"2260816","2259848"
"2260817","2259848"
"2260818","2259848"
"2260819","2259848"
"2260820","2259848"
"2260821","2259848"
"2260822","2259848"
"2260823","2259848"
"2260824","2259848"
"2260825","2259848"
"2260826","2259848"
"2260827","2259848"
"2260828","2259848"
"2260829","2259848"
"2260830","2259848"
"2260831","2259848"
"2260832","2259848"
"2260833","2259848"
"2260834","2259848"
"2260835","2259848"
"2260836","2259848"
"2260837","2259848"
"2260838","2259848"
"2260839","2259848"
"2260840","2259848"
"2260841","2259848"
"2260842","2259850"
"2260843","2259850"
"2260844","2259850"
"2260845","2259850"
"2260846","2259850"
"2260847","2259850"
"2260848","2259850"
"2260849","2259850"
"2260850","2259850"
"2260851","2259850"
"2260852","2259850"
"2260853","2259850"
"2260854","2259850"
"2260855","2259850"
"2260856","2259850"
"2260857","2259850"
"2260858","2259850"
"2260859","2259850"
"2260860","2259850"
"2260861","2259850"
"2260862","2259850"
"2260863","2259850"
"2260864","2259850"
"2260865","2259850"
"2260866","2259850"
"2260867","2259850"
"2260868","2259850"
"2260869","2259850"
"2260870","2259850"
"2260871","2259850"
"2260872","2259850"
"2260873","2259850"
"2260874","2259850"
"2260875","2259850"
"2260876","2259850"
"2260877","2259850"
"2260878","2259850"
"2260879","2259850"
"2260880","2259850"
"2260881","2259850"
"2260882","2259850"
"2260883","2259850"
"2260884","2259852"
"2260885","2259852"
"2260886","2259852"
"2260887","2259852"
"2260888","2259852"
"2260889","2259852"
"2260890","2259852"
"2260891","2259852"
"2260892","2259852"
"2260893","2259852"
"2260894","2259852"
"2260895","2259852"
"2260896","2259852"
"2260897","2259852"
"2260898","2259852"
"2260899","2259852"
"2260900","2259852"
"2260901","2259852"
"2260902","2259852"
"2260903","2259852"
"2260904","2259852"
"2260905","2259852"
"2260906","2259852"
"2260907","2259852"
"2260908","2259852"
"2260909","2259852"
"2260910","2259852"
"2260911","2259852"
"2260912","2259852"
"2260913","2259852"
"2260914","2259852"
"2260915","2259852"
"2260916","2259852"
"2260917","2259852"
"2260918","2259852"
"2260919","2259852"
"2260920","2259852"
"2260921","2259852"
"2260922","2259852"
"2260923","2259852"
"2260924","2259852"
"2260925","2259854"
"2260926","2259854"
"2260927","2259854"
"2260928","2259854"
"2260929","2259854"
"2260930","2259854"
"2260931","2259854"
"2260932","2259854"
"2260933","2259854"
"2260934","2259854"
"2260935","2259854"
"2260936","2259854"
"2260937","2259854"
"2260938","2259854"
"2260939","2259854"
"2260940","2259854"
"2260941","2259854"
"2260942","2259854"
"2260943","2259854"
"2260944","2259854"
"2260945","2259854"
"2260946","2259854"
"2260947","2259854"
"2260948","2259854"
"2260949","2259854"
"2260950","2259854"
"2260951","2259854"
"2260952","2259854"
"2260953","2259854"
"2260954","2259854"
"2260955","2259854"
"2260956","2259854"
"2260957","2259854"
"2260958","2259854"
"2260959","2259854"
"2260960","2259854"
"2260961","2259854"
"2260962","2259854"
"2260963","2259854"
"2260964","2259854"
"2260965","2259854"
"2260966","2259854"
"2260967","2259856"
"2260968","2259856"
"2260969","2259856"
"2260970","2259856"
"2260971","2259856"
"2260972","2259856"
"2260973","2259856"
"2260974","2259856"
"2260975","2259856"
"2260976","2259856"
"2260977","2259856"
"2260978","2259856"
"2260979","2259856"
"2260980","2259856"
"2260981","2259856"
"2260982","2259856"
"2260983","2259856"
"2260984","2259856"
"2260985","2259856"
"2260986","2259856"
"2260987","2259856"
"2260988","2259856"
"2260989","2259856"
"2260990","2259856"
"2260991","2259856"
"2260992","2259856"
"2260993","2259856"
"2260994","2259856"
"2260995","2259856"
"2260996","2259856"
"2260997","2259856"
"2260998","2259856"
"2260999","2259856"
"2261000","2259856"
"2261001","2259856"
"2261002","2259856"
"2261003","2259856"
"2261004","2259856"
"2261005","2259856"
"2261006","2259856"
"2261007","2259856"
"2261008","2259858"
"2261009","2259858"
"2261010","2259858"
"2261011","2259858"
"2261012","2259858"
"2261013","2259858"
"2261014","2259858"
"2261015","2259858"
"2261016","2259858"
"2261017","2259858"
"2261018","2259858"
"2261019","2259858"
"2261020","2259858"
"2261021","2259858"
"2261022","2259858"
"2261023","2259858"
"2261024","2259858"
"2261025","2259858"
"2261026","2259858"
"2261027","2259858"
"2261028","2259858"
"2261029","2259858"
"2261030","2259858"
"2261031","2259858"
"2261032","2259858"
"2261033","2259858"
"2261034","2259858"
"2261035","2259858"
"2261036","2259858"
"2261037","2259858"
"2261038","2259858"
"2261039","2259858"
"2261040","2259858"
"2261041","2259858"
"2261042","2259858"
"2261043","2259858"
"2261044","2259858"
"2261045","2259858"
"2261046","2259858"
"2261047","2259858"
"2261048","2259858"
"2261049","2259858"
"2261050","2259860"
"2261051","2259860"
"2261052","2259860"
"2261053","2259860"
"2261054","2259860"
"2261055","2259860"
"2261056","2259860"
"2261057","2259860"
"2261058","2259860"
"2261059","2259860"
"2261060","2259860"
"2261061","2259860"
"2261062","2259860"
"2261063","2259860"
"2261064","2259860"
"2261065","2259860"
"2261066","2259860"
"2261067","2259860"
"2261068","2259860"
"2261069","2259860"
"2261070","2259860"
"2261071","2259860"
"2261072","2259860"
"2261073","2259860"
"2261074","2259860"
"2261075","2259860"
"2261076","2259860"
"2261077","2259860"
"2261078","2259860"
"2261079","2259860"
"2261080","2259860"
"2261081","2259860"
"2261082","2259860"
"2261083","2259860"
"2261084","2259860"
"2261085","2259860"
"2261086","2259860"
"2261087","2259860"
"2261088","2259860"
"2261089","2259860"
"2261090","2259860"
"2261091","2259860"
"2261092","2259862"
"2261093","2259862"
"2261094","2259862"
"2261095","2259862"
"2261096","2259862"
"2261097","2259862"
"2261098","2259862"
"2261099","2259862"
"2261100","2259862"
"2261101","2259862"
"2261102","2259862"
"2261103","2259862"
"2261104","2259862"
"2261105","2259862"
"2261106","2259862"
"2261107","2259862"
"2261108","2259862"
"2261109","2259862"
"2261110","2259862"
"2261111","2259862"
"2261112","2259862"
"2261113","2259862"
"2261114","2259862"
"2261115","2259862"
"2261116","2259862"
"2261117","2259862"
"2261118","2259862"
"2261119","2259862"
"2261120","2259862"
"2261121","2259862"
"2261122","2259862"
"2261123","2259862"
"2261124","2259862"
"2261125","2259862"
"2261126","2259862"
"2261127","2259862"
"2261128","2259862"
"2261129","2259862"
"2261130","2259862"
"2261131","2259862"
"2261132","2259862"
"2261133","2259864"
"2261134","2259864"
"2261135","2259864"
"2261136","2259864"
"2261137","2259864"
"2261138","2259864"
"2261139","2259864"
"2261140","2259864"
"2261141","2259864"
"2261142","2259864"
"2261143","2259864"
"2261144","2259864"
"2261145","2259864"
"2261146","2259864"
"2261147","2259864"
"2261148","2259864"
"2261149","2259864"
"2261150","2259864"
"2261151","2259864"
"2261152","2259864"
"2261153","2259864"
"2261154","2259864"
"2261155","2259864"
"2261156","2259864"
"2261157","2259864"
"2261158","2259864"
"2261159","2259864"
"2261160","2259864"
"2261161","2259864"
"2261162","2259864"
"2261163","2259864"
"2261164","2259864"
"2261165","2259864"
"2261166","2259864"
"2261167","2259864"
"2261168","2259864"
"2261169","2259864"
"2261170","2259864"
"2261171","2259864"
"2261172","2259864"
"2261173","2259864"
"2261174","2259866"
"2261175","2259866"
"2261176","2259866"
"2261177","2259866"
"2261178","2259866"
"2261179","2259866"
"2261180","2259866"
"2261181","2259866"
"2261182","2259866"
"2261183","2259866"
"2261184","2259866"
"2261185","2259866"
"2261186","2259866"
"2261187","2259866"
"2261188","2259866"
"2261189","2259866"
"2261190","2259866"
"2261191","2259866"
"2261192","2259866"
"2261193","2259866"
"2261194","2259866"
"2261195","2259866"
"2261196","2259866"
"2261197","2259866"
"2261198","2259866"
"2261199","2259866"
"2261200","2259866"
"2261201","2259866"
"2261202","2259866"
"2261203","2259866"
"2261204","2259866"
"2261205","2259866"
"2261206","2259866"
"2261207","2259866"
"2261208","2259866"
"2261209","2259866"
"2261210","2259866"
"2261211","2259866"
"2261212","2259866"
"2261213","2259866"
"2261214","2259866"
"2261215","2259868"
"2261216","2259868"
"2261217","2259868"
"2261218","2259868"
"2261219","2259868"
"2261220","2259868"
"2261221","2259868"
"2261222","2259868"
"2261223","2259868"
"2261224","2259868"
"2261225","2259868"
"2261226","2259868"
"2261227","2259868"
"2261228","2259868"
"2261229","2259868"
"2261230","2259868"
"2261231","2259868"
"2261232","2259868"
"2261233","2259868"
"2261234","2259868"
"2261235","2259868"
"2261236","2259868"
"2261237","2259868"
"2261238","2259868"
"2261239","2259868"
"2261240","2259868"
"2261241","2259868"
"2261242","2259868"
"2261243","2259868"
"2261244","2259868"
"2261245","2259868"
"2261246","2259868"
"2261247","2259868"
"2261248","2259868"
"2261249","2259868"
"2261250","2259868"
"2261251","2259868"
"2261252","2259868"
"2261253","2259868"
"2261254","2259868"
"2261255","2259868"
"2261256","2259870"
"2261257","2259870"
"2261258","2259870"
"2261259","2259870"
"2261260","2259870"
"2261261","2259870"
"2261262","2259870"
"2261263","2259870"
"2261264","2259870"
"2261265","2259870"
"2261266","2259870"
"2261267","2259870"
"2261268","2259870"
"2261269","2259870"
"2261270","2259870"
"2261271","2259870"
"2261272","2259870"
"2261273","2259870"
"2261274","2259870"
"2261275","2259870"
"2261276","2259870"
"2261277","2259870"
"2261278","2259870"
"2261279","2259870"
"2261280","2259870"
"2261281","2259870"
"2261282","2259870"
"2261283","2259870"
"2261284","2259870"
"2261285","2259870"
"2261286","2259870"
"2261287","2259870"
"2261288","2259870"
"2261289","2259870"
"2261290","2259870"
"2261291","2259870"
"2261292","2259870"
"2261293","2259870"
"2261294","2259870"
"2261295","2259870"
"2261296","2259870"
"2261297","2259872"
"2261298","2259872"
"2261299","2259872"
"2261300","2259872"
"2261301","2259872"
"2261302","2259872"
"2261303","2259872"
"2261304","2259872"
"2261305","2259872"
"2261306","2259872"
"2261307","2259872"
"2261308","2259872"
"2261309","2259872"
"2261310","2259872"
"2261311","2259872"
"2261312","2259872"
"2261313","2259872"
"2261314","2259872"
"2261315","2259872"
"2261316","2259872"
"2261317","2259872"
"2261318","2259872"
"2261319","2259872"
"2261320","2259872"
"2261321","2259872"
"2261322","2259872"
"2261323","2259872"
"2261324","2259872"
"2261325","2259872"
"2261326","2259872"
"2261327","2259872"
"2261328","2259872"
"2261329","2259872"
"2261330","2259872"
"2261331","2259872"
"2261332","2259872"
"2261333","2259872"
"2261334","2259872"
"2261335","2259872"
"2261336","2259872"
"2261337","2259872"
"2261338","2259874"
"2261339","2259874"
"2261340","2259874"
"2261341","2259874"
"2261342","2259874"
"2261343","2259874"
"2261344","2259874"
"2261345","2259874"
"2261346","2259874"
"2261347","2259874"
"2261348","2259874"
"2261349","2259874"
"2261350","2259874"
"2261351","2259874"
"2261352","2259874"
"2261353","2259874"
"2261354","2259874"
"2261355","2259874"
"2261356","2259874"
"2261357","2259874"
"2261358","2259874"
"2261359","2259874"
"2261360","2259874"
"2261361","2259874"
"2261362","2259874"
"2261363","2259874"
"2261364","2259874"
"2261365","2259874"
"2261366","2259874"
"2261367","2259874"
"2261368","2259874"
"2261369","2259874"
"2261370","2259874"
"2261371","2259874"
"2261372","2259874"
"2261373","2259874"
"2261374","2259874"
"2261375","2259874"
"2261376","2259874"
"2261377","2259874"
"2261378","2259874"
"2261379","2259876"
"2261380","2259876"
"2261381","2259876"
"2261382","2259876"
"2261383","2259876"
"2261384","2259876"
"2261385","2259876"
"2261386","2259876"
"2261387","2259876"
"2261388","2259876"
"2261389","2259876"
"2261390","2259876"
"2261391","2259876"
"2261392","2259876"
"2261393","2259876"
"2261394","2259876"
"2261395","2259876"
"2261396","2259876"
"2261397","2259876"
"2261398","2259876"
"2261399","2259876"
"2261400","2259876"
"2261401","2259876"
"2261402","2259876"
"2261403","2259876"
"2261404","2259876"
"2261405","2259876"
"2261406","2259876"
"2261407","2259876"
"2261408","2259876"
"2261409","2259876"
"2261410","2259876"
"2261411","2259876"
"2261412","2259876"
"2261413","2259876"
"2261414","2259876"
"2261415","2259876"
"2261416","2259876"
"2261417","2259876"
"2261418","2259876"
"2261419","2259876"
"2261472","2261424"
"2261473","2261424"
"2261474","2261424"
"2261475","2261424"
