"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"12041","335695","335684","","","","","","","","","",""
"11998","335695","335641","","","","","","","","","",""
"11963","335695","335606","","","","","","","","","",""
"11992","335695","335635","","","","","","","","","",""
"12037","335695","335680","","","","","","","","","",""
"11979","335695","335622","","","","","","","","","",""
"12051","335695","335694","","","","","","","","","",""
"12043","335695","335686","","","","","","","","","",""
"11995","335695","335638","","","","","","","","","",""
"11990","335695","335633","","","","","","","","","",""
"11981","335695","335624","","","","","","","","","",""
"11933","335695","335576","","","","","","","","","",""
"11948","335695","335591","","","","","","","","","",""
"11971","335695","335614","","","","","","","","","",""
"11991","335695","335634","","","","","","","","","",""
"12035","335695","335678","","","","","","","","","",""
"12029","335695","335672","","","","","","","","","",""
"12013","335695","335656","","","","","","","","","",""
"11932","335695","335575","","","","","","","","","",""
"12022","335695","335665","","","","","","","","","",""
"12031","335695","335674","","","","","","","","","",""
"12007","335695","335650","","","","","","","","","",""
"11936","335695","335579","","","","","","","","","",""
"11943","335695","335586","","","","","","","","","",""
"11978","335695","335621","","","","","","","","","",""
"12004","335695","335647","","","","","","","","","",""
"11956","335695","335599","","","","","","","","","",""
"11934","335695","335577","","","","","","","","","",""
"11940","335695","335583","","","","","","","","","",""
"11825","335695","335468","","","","","","","","","",""
"11871","335695","335514","","","","","","","","","",""
"11848","335695","335491","","","","","","","","","",""
"11888","335695","335531","","","","","","","","","",""
"11818","335695","335461","","","","","","","","","",""
"11808","335695","335451","","","","","","","","","",""
"11842","335695","335485","","","","","","","","","",""
"11838","335695","335481","","","","","","","","","",""
"11883","335695","335526","","","","","","","","","",""
"11891","335695","335534","","","","","","","","","",""
"11831","335695","335474","","","","","","","","","",""
"11857","335695","335500","","","","","","","","","",""
"11854","335695","335497","","","","","","","","","",""
"11862","335695","335505","","","","","","","","","",""
"11845","335695","335488","","","","","","","","","",""
"11925","335695","335568","","","","","","","","","",""
"11800","335695","335443","","","","","","","","","",""
"11879","335695","335522","","","","","","","","","",""
"11873","335695","335516","","","","","","","","","",""
"11913","335695","335556","","","","","","","","","",""
"11817","335695","335460","","","","","","","","","",""
"11827","335695","335470","","","","","","","","","",""
"11815","335695","335458","","","","","","","","","",""
"11824","335695","335467","","","","","","","","","",""
"11896","335695","335539","","","","","","","","","",""
"11898","335695","335541","","","","","","","","","",""
"11886","335695","335529","","","","","","","","","",""
"11834","335695","335477","","","","","","","","","",""
"11858","335695","335501","","","","","","","","","",""
"11899","335695","335542","","","","","","","","","",""
"11861","335695","335504","","","","","","","","","",""
"11822","335695","335465","","","","","","","","","",""
"11892","335695","335535","","","","","","","","","",""
"11813","335695","335456","","","","","","","","","",""
"11890","335695","335533","","","","","","","","","",""
"11833","335695","335476","","","","","","","","","",""
"11809","335695","335452","","","","","","","","","",""
"11852","335695","335495","","","","","","","","","",""
"11874","335695","335517","","","","","","","","","",""
"11841","335695","335484","","","","","","","","","",""
"11851","335695","335494","","","","","","","","","",""
"11836","335695","335479","","","","","","","","","",""
"11806","335695","335449","","","","","","","","","",""
"11870","335695","335513","","","","","","","","","",""
"11893","335695","335536","","","","","","","","","",""
"11905","335695","335548","","","","","","","","","",""
"11816","335695","335459","","","","","","","","","",""
"11830","335695","335473","","","","","","","","","",""
"11812","335695","335455","","","","","","","","","",""
"11911","335695","335554","","","","","","","","","",""
"11916","335695","335559","","","","","","","","","",""
"11855","335695","335498","","","","","","","","","",""
"11840","335695","335483","","","","","","","","","",""
"11849","335695","335492","","","","","","","","","",""
"11923","335695","335566","","","","","","","","","",""
"11887","335695","335530","","","","","","","","","",""
"11821","335695","335464","","","","","","","","","",""
"11819","335695","335462","","","","","","","","","",""
"11921","335695","335564","","","","","","","","","",""
"11850","335695","335493","","","","","","","","","",""
"11832","335695","335475","","","","","","","","","",""
"11867","335695","335510","","","","","","","","","",""
"11866","335695","335509","","","","","","","","","",""
"11912","335695","335555","","","","","","","","","",""
"11864","335695","335507","","","","","","","","","",""
"11843","335695","335486","","","","","","","","","",""
"11915","335695","335558","","","","","","","","","",""
"11907","335695","335550","","","","","","","","","",""
"11828","335695","335471","","","","","","","","","",""
"11897","335695","335540","","","","","","","","","",""
"11878","335695","335521","","","","","","","","","",""
"11920","335695","335563","","","","","","","","","",""
"11910","335695","335553","","","","","","","","","",""
"11881","335695","335524","","","","","","","","","",""
"11903","335695","335546","","","","","","","","","",""
"11895","335695","335538","","","","","","","","","",""
"11926","335695","335569","","","","","","","","","",""
"11837","335695","335480","","","","","","","","","",""
"11835","335695","335478","","","","","","","","","",""
"11814","335695","335457","","","","","","","","","",""
"11820","335695","335463","","","","","","","","","",""
"11900","335695","335543","","","","","","","","","",""
"11853","335695","335496","","","","","","","","","",""
"11885","335695","335528","","","","","","","","","",""
"11846","335695","335489","","","","","","","","","",""
"11804","335695","335447","","","","","","","","","",""
"11875","335695","335518","","","","","","","","","",""
"11859","335695","335502","","","","","","","","","",""
"11863","335695","335506","","","","","","","","","",""
"11872","335695","335515","","","","","","","","","",""
"11927","335695","335570","","","","","","","","","",""
"11902","335695","335545","","","","","","","","","",""
"11901","335695","335544","","","","","","","","","",""
"11917","335695","335560","","","","","","","","","",""
"11909","335695","335552","","","","","","","","","",""
"11865","335695","335508","","","","","","","","","",""
"11889","335695","335532","","","","","","","","","",""
"11914","335695","335557","","","","","","","","","",""
"11844","335695","335487","","","","","","","","","",""
"11877","335695","335520","","","","","","","","","",""
"11880","335695","335523","","","","","","","","","",""
"11918","335695","335561","","","","","","","","","",""
"11803","335695","335446","","","","","","","","","",""
"11868","335695","335511","","","","","","","","","",""
"11904","335695","335547","","","","","","","","","",""
"11811","335695","335454","","","","","","","","","",""
"11876","335695","335519","","","","","","","","","",""
"11826","335695","335469","","","","","","","","","",""
"11906","335695","335549","","","","","","","","","",""
"11847","335695","335490","","","","","","","","","",""
"11801","335695","335444","","","","","","","","","",""
"11869","335695","335512","","","","","","","","","",""
